     Èas / s    Napìtí / V
     105,459  9,09000E-005
     105,699  9,05000E-005
     105,939  9,05000E-005
     106,179  9,07000E-005
     106,418  8,99000E-005
     106,658  9,00000E-005
     106,898  8,98000E-005
     107,138  9,00000E-005
     107,378  8,95000E-005
     107,618  8,92000E-005
     107,858  8,93000E-005
     108,098  8,90000E-005
     108,337  8,88000E-005
     108,577  8,88000E-005
     108,817  8,85000E-005
     109,057  8,85000E-005
     109,297  8,84000E-005
     109,537  8,81000E-005
     109,777  8,78000E-005
     110,017  8,77000E-005
     110,256  8,76000E-005
     110,496  8,76000E-005
     110,736  8,71000E-005
     110,976  8,73000E-005
     111,216  8,68000E-005
     111,456  8,66000E-005
     111,696  8,67000E-005
     111,935  8,67000E-005
     112,175  8,62000E-005
     112,415  8,64000E-005
     112,655  8,66000E-005
     112,895  8,61000E-005
     113,135  8,60000E-005
     113,375  8,57000E-005
     113,615  8,58000E-005
     113,854  8,54000E-005
     114,094  8,54000E-005
     114,324  8,49000E-005
     114,574  8,54000E-005
     114,814  8,46000E-005
     115,054  8,45000E-005
     115,294  8,48000E-005
     115,534  8,45000E-005
     115,773  8,47000E-005
     116,013  8,43000E-005
     116,253  8,40000E-005
     116,493  8,36000E-005
     116,733  8,33000E-005
     116,973  8,38000E-005
     117,213  8,33000E-005
     117,453  8,34000E-005
     117,692  8,34000E-005
     117,932  8,28000E-005
     118,172  8,27000E-005
     118,412  8,28000E-005
     118,652  8,25000E-005
     118,892  8,27000E-005
     119,132  8,25000E-005
     119,372  8,25000E-005
     119,611  8,25000E-005
     119,851  8,21000E-005
     120,091  8,18000E-005
     120,331  8,16000E-005
     120,571  8,16000E-005
     120,811  8,15000E-005
     121,051  8,14000E-005
     121,290  8,12000E-005
     121,530  8,10000E-005
     121,770  8,13000E-005
     122,010  8,10000E-005
     122,250  8,06000E-005
     122,490  8,09000E-005
     122,730  8,07000E-005
     122,970  8,05000E-005
     123,209  8,00000E-005
     123,449  8,02000E-005
     123,689  8,03000E-005
     123,929  8,00000E-005
     124,169  8,00000E-005
     124,399  8,00000E-005
     124,639  7,95000E-005
     124,889  7,89000E-005
     125,128  7,93000E-005
     125,368  7,92000E-005
     125,608  7,90000E-005
     125,848  7,85000E-005
     126,088  7,85000E-005
     126,318  7,85000E-005
     126,568  7,84000E-005
     126,808  7,88000E-005
     127,047  7,85000E-005
     127,287  7,84000E-005
     127,527  7,82000E-005
     127,767  7,81000E-005
     128,007  7,78000E-005
     128,247  7,78000E-005
     128,487  7,75000E-005
     128,727  7,73000E-005
     128,966  7,75000E-005
     129,206  7,71000E-005
     129,446  7,74000E-005
     129,686  7,70000E-005
     129,926  7,67000E-005
     130,166  7,69000E-005
     130,406  7,65000E-005
     130,645  7,67000E-005
     130,885  7,70000E-005
     131,125  7,63000E-005
     131,365  7,62000E-005
     131,605  7,61000E-005
     131,845  7,61000E-005
     132,075  7,60000E-005
     132,325  7,59000E-005
     132,565  7,57000E-005
     132,804  7,57000E-005
     133,044  7,55000E-005
     133,284  7,52000E-005
     133,524  7,51000E-005
     133,764  7,57000E-005
     134,004  7,52000E-005
